created,text,tweet_id,coordinates,lat,long,retwc,hashtag,username,usersince,followers,friends,authorid,authorloc,geoenable,source,is_usa_loc
2021-08-03 08:49:52,"b""RT @mrk87: Voting is open for @jviscomm Reader's Choice Awards \xe2\x80\x9821 \xf0\x9f\x97\xb3 \n\nRead &amp; vote for my article \xe2\x80\x9cCystic Fibrosis: A Pocket Guide\xe2\x80\x9d (Roughl\xe2\x80\xa6""",1422479822446604305,,None,None,1,None,ScienceStop,2020-11-25 14:52:59,1531,127,1331611799053955073,,False,SciBot,
2021-08-03 08:49:47,"b""Voting is open for @jviscomm Reader's Choice Awards \xe2\x80\x9821 \xf0\x9f\x97\xb3 \n\nRead &amp; vote for my article \xe2\x80\x9cCystic Fibrosis: A Pocket G\xe2\x80\xa6 https://t.co/leLT9NJM2a""",1422479799541510166,,None,None,1,None,Mark 💀👨🏻‍🎨 (he/him/his),2009-02-01 21:22:19,824,598,19877659,Liverpool ,True,Twitter for iPhone,
2021-08-03 08:42:37,b'RT @NcSeditious: @RonFilipkowski @stelenj Next to Cawthorns wife is Dwight and Judy Trews of Hilton Head SC. Mr. Trews has been sued numero\xe2\x80\xa6',1422477998196891658,,None,None,3,None,DR.Weneedmoretrees,2020-02-01 03:06:04,73,226,1223442303970369536,,True,Twitter Web App,
2021-08-03 08:32:03,b'101 on making pushy families avoid the next family gathering during Covid \n\n1. Insist on NO Drinking/Eating policy\xe2\x80\xa6 https://t.co/0d57uyOoNN',1422475336525119490,,None,None,0,None,Shruti Gupta,2009-11-19 06:54:05,468,2417,91053377,India,False,Twitter for Android,
2021-08-03 08:20:15,b'RT @LLTGL: An organ donor card is a great way to show your commitment to saving lives \xf0\x9f\x92\x95\n\nDo you carry a donor card in your purse or wallet?\xe2\x80\xa6',1422472367897522198,,None,None,5,None,Give It Organ Donation,2021-05-11 11:56:31,165,870,1392086149997400069,"Royal Free Hospital, Hampstead",False,Twitter for iPhone,UT
2021-08-03 08:15:41,b'What does an Organ Donation Week entail? Do healthy people line up to donate? https://t.co/3dgZXKnPRB',1422471220549799936,,None,None,1,None,Flossie #NoVaccinePassports,2020-07-31 23:13:51,4182,1309,1289338458868154369,,False,Twitter Web App,
2021-08-03 08:15:11,b'RT @LLTGL: #OrganDonation changed to an opt-out system in the UK last year but many people don\xe2\x80\x99t realise that family members will still be\xe2\x80\xa6',1422471092908797975,,None,None,7,OrganDonation,Mark Evans,2014-06-28 09:29:13,226,1276,2649623033,"Newport, Wales",True,Twitter for Android,RI
2021-08-03 08:13:21,b'RT @LLTGL: #OrganDonation changed to an opt-out system in the UK last year but many people don\xe2\x80\x99t realise that family members will still be\xe2\x80\xa6',1422470630029602847,,None,None,7,OrganDonation,Give It Organ Donation,2021-05-11 11:56:31,165,870,1392086149997400069,"Royal Free Hospital, Hampstead",False,Twitter for iPhone,UT
2021-08-03 08:08:41,b'#Hearttransplantday (India) The biggest challenge is the limited number of donors. Although organ donation is being\xe2\x80\xa6 https://t.co/cw4aScNrax',1422469457775976451,,None,None,0,Hearttransplantday,Pankajsinghdhami,2017-07-04 16:18:49,26,97,882272495847448576,,False,Twitter for Android,
2021-08-03 08:00:18,b'This Organ Donation Week (20\xe2\x80\x9326 September) NHS Blood and Transplant are calling on people to talk to their families\xe2\x80\xa6 https://t.co/NXJHb609yk',1422467347403714577,,None,None,1,None,Chelsea and Westminster Hospital,2011-01-28 07:39:13,15932,1330,243990980,"London, England",True,Hootsuite Inc.,
2021-08-03 07:30:20,b'Check out #TeamAlJalila latest #FUNdraising page by Akshita Kanna who is an advocate for #OrganTansplant:\xe2\x80\xa6 https://t.co/MDo4kzsO4U',1422459807903145985,,None,None,0,TeamAlJalila,Al Jalila Foundation,2012-12-05 07:31:33,11674,694,990410480,"Dubai, UAE",True,Twitter Web App,
2021-08-03 07:00:21,b'Think about how you can help someone in the long term. There are many ways you can do this. One way is to join the\xe2\x80\xa6 https://t.co/M4gElZ5jmG',1422452262186725376,,None,None,0,None,Caribbean African Health Network,2017-06-08 09:17:47,2150,1423,872744452728770560,Greater Manchester UK,True,Hootsuite Inc.,
2021-08-03 06:52:25,"b""RT @BJAJournals: August's #BJAEducation has some great articles:\n\nBreathing whilst prone\n\nAnaesthesia for heart transplant\n\nEthical/legal r\xe2\x80\xa6""",1422450262669733901,,None,None,12,BJAEducation,anaesthesiauk,2010-10-25 13:47:08,5448,18,207518694,United Kingdom,False,Twitter Web App,
2021-08-03 06:50:53,"b'i want this too, can we make this the norm?\nor at least a norm?\n\nalong with organ donation and donating yourself to\xe2\x80\xa6 https://t.co/7NAIS3OAwJ'",1422449880216317971,,None,None,0,None,Mothulu,2015-05-23 14:42:30,409,69,3295305581,"Be less chimp, be more bonobo",False,Twitter Web App,
2021-08-03 06:43:59,"b""RT @yourICM: 'Organ donation is the gift of life...but I have sometimes found it to be soul wrenching' @aroradrn talks about the bitter swe\xe2\x80\xa6""",1422448140079280142,,None,None,11,None,Samir JABER,2020-10-21 14:11:00,381,124,1318917528341696512,France,False,Twitter for iPhone,
2021-08-03 06:36:00,"b'Though the original model is 58, my donated liver is 68.  Every donor can save 8 lives and enhance over 75 more.  B\xe2\x80\xa6 https://t.co/2VXALEvSRu'",1422446132916064256,,None,None,0,None,Michael Friedman,2009-12-20 20:34:12,536,892,98199099,Maryland,True,Twitter for iPad,MD
2021-08-03 06:20:21,b'RT @CarersTrustScot: Do you know the law in Scotland has changed about organ and tissue donation? Find out more here: https://t.co/dfWtjIZB\xe2\x80\xa6',1422442192338047015,,None,None,3,None,Office of the Chief Social Work Adviser,2021-05-10 10:22:58,105,118,1391699216788074496,Scotland,False,Twitter Web App,
2021-08-03 06:11:08,b'RT @everyARS: 19. What song did #YOUNGJAE composed for the Organ Donation Campaign? \n\nAnd what date it was released?\n\n#ARS #WeGotYOUngjae #\xe2\x80\xa6',1422439874360135710,,None,None,1,YOUNGJAE,GOT7's Bond Is Unbreakable,2021-06-09 14:31:19,390,494,1402634381576048643,dreamland,False,Twitter for Android,
2021-08-03 06:08:57,b'19. What song did #YOUNGJAE composed for the Organ Donation Campaign? \n\nAnd what date it was released?\n\n#ARS\xe2\x80\xa6 https://t.co/xCJ57ZBVrl',1422439325812232192,,None,None,1,YOUNGJAE,EVERYDAY ARS ☀,2021-05-30 08:34:30,1160,25,1398920635422679040,,False,Twitter for Android,
2021-08-03 05:58:22,b'RT @asclepians: The month of August has been celebrated as Sight Saving Month. The celebration aims to emphasize the importance of protecti\xe2\x80\xa6',1422436660080386048,,None,None,7,None,ann,2010-05-19 04:49:16,503,428,145516704,sa bahay ni mama,True,Twitter for iPhone,
2021-08-03 05:47:16,"b""@CthaReth @WelshBlood They're refusing to put vaccination status on any blood or organ donations, so people don't k\xe2\x80\xa6 https://t.co/HTfg2rDpKE""",1422433866665578528,,None,None,0,None,Refusenik Natalie 🏴󠁧󠁢󠁷󠁬󠁳󠁿🌸🏴󠁧󠁢󠁷󠁬󠁳󠁿🌸,2016-10-04 13:09:15,4956,5102,783292900201357312,"Wales, United Kingdom",False,Twitter Web App,
2021-08-03 05:10:30,"b""RT @tellorgza: This month is August and we're asking you to #TELLYOURCOMMUNITY.\n\nWe've created some downloadable posters that you can print\xe2\x80\xa6""",1422424615696093188,,None,None,1,TELLYOURCOMMUNITY,OH LOOK...Squirrel,2009-08-06 10:36:38,1535,876,63442235,Jozi Town South Africa,True,Twitter for iPhone,
2021-08-03 05:01:17,"b""This month is August and we're asking you to #TELLYOURCOMMUNITY.\n\nWe've created some downloadable posters that you\xe2\x80\xa6 https://t.co/7dYU68n0f1""",1422422295927267328,,None,None,1,TELLYOURCOMMUNITY,Tell,2018-09-17 07:49:51,811,3238,1041595070481358849,"Johannesburg, South Africa",False,Metricool,
2021-08-03 04:33:06,b'One day I\xe2\x80\x99ll tell you about my idea for forced organ donation in lieu of death penalty. Fvck societal enlightenment. https://t.co/xe7bLyBWOu',1422415202981662741,,None,None,0,None,Hermana of Delphi.,2009-05-01 14:17:21,1031,1303,36950954,Low Country,False,Twitter for iPhone,
2021-08-03 04:21:51,"b""RT @zg4ever: 'Share your spare': Langhorne man with end-stage kidney failure seeks a living organ donor https://t.co/NsOKSUxIWd via @courie\xe2\x80\xa6""",1422412374888361986,,None,None,1,None,Mi~,2016-09-26 12:31:57,9967,10835,780384414228447233,"New Orleans, LA",True,Twitter for Android,LA
2021-08-03 04:20:28,b'RT @Dhanesh91783211: Thousands of devotees of Saint rampal ji Maharaj have registered themselves for organ and whole body donation.\n#Freedo\xe2\x80\xa6',1422412024126967815,,None,None,188,None,Kabir is God,2021-08-01 14:26:04,4,2,1421839579011710981,,False,Twitter for Android,
2021-08-03 04:19:42,"b""'Share your spare': Langhorne man with end-stage kidney failure seeks a living organ donor https://t.co/NsOKSUxIWd via @couriertimes""",1422411831444967425,,None,None,1,None,Mynameis...Miro,2010-10-01 02:30:52,13281,13615,197279172,U.S.A,True,Twitter Web App,
2021-08-03 04:19:07,"b""RT @SelfRspectFirst: #IndependenceDayIndia\n\nSpirit of giving doesn't die ! Thousands of devotees of Saint Rampal Ji Maharaj @SaintRampalJiM\xe2\x80\xa6""",1422411687076843520,,None,None,262,IndependenceDayIndia,Kabir is God,2021-08-01 14:26:04,4,2,1421839579011710981,,False,Twitter for Android,
2021-08-03 03:52:54,b'The scene of letting go of your brain-dead daughter for organ donation is just heartbreaking.....',1422405085410172928,,None,None,0,None,Nazf,2021-07-19 13:09:29,36,84,1417109300657360898,,False,Twitter for Android,
2021-08-03 03:46:02,"b""RT @yourICM: 'Organ donation is the gift of life...but I have sometimes found it to be soul wrenching' @aroradrn talks about the bitter swe\xe2\x80\xa6""",1422403359148060683,,None,None,11,None,NWRAG,2013-05-24 08:59:22,1328,1350,1453690261,NW England,True,Twitter for iPhone,
2021-08-03 03:45:22,"b""RT @BJAJournals: August's #BJAEducation has some great articles:\n\nBreathing whilst prone\n\nAnaesthesia for heart transplant\n\nEthical/legal r\xe2\x80\xa6""",1422403193640730624,,None,None,12,BJAEducation,NWRAG,2013-05-24 08:59:22,1328,1350,1453690261,NW England,True,Twitter for iPhone,
2021-08-03 03:37:38,b'@claredactyl Tell me a nifty organ donation fact!',1422401244996329480,,None,None,0,None,parpy treetrunk,2008-06-01 03:56:38,860,1139,14968914,The internet,False,Twitter Web App,
2021-08-03 03:36:25,"b""@JamieHayes77 @rtyson82 @echo_chamberz Business don't have that right anymore. Incase you have not noticed. Basical\xe2\x80\xa6 https://t.co/zFHrrcyrEJ""",1422400940775149569,,None,None,0,None,sandra martinez,2012-07-22 14:59:57,19,114,710811751,,False,Twitter for Android,
2021-08-03 03:34:51,b'@claredactyl I am also a fan of organ donation but know very little about it! I did recently write a will where I a\xe2\x80\xa6 https://t.co/wNxCGjWBM8',1422400544966991874,,None,None,0,None,parpy treetrunk,2008-06-01 03:56:38,860,1139,14968914,The internet,False,Twitter Web App,
2021-08-03 03:16:31,"b""RT @yourICM: 'Organ donation is the gift of life...but I have sometimes found it to be soul wrenching' @aroradrn talks about the bitter swe\xe2\x80\xa6""",1422395932126052356,,None,None,11,None,Tuan Phong NGUYEN,2017-12-07 19:40:49,34,648,938855835295408128,"Hà Nội, Việt Nam",False,Twitter for Android,
2021-08-03 03:12:58,"b""'Share your spare': Langhorne man with end-stage kidney failure seeks a living organ donor - https://t.co/GHvY0fOcSK #GoogleAlerts""",1422395038185795588,,None,None,0,GoogleAlerts,Jim Myers,2013-02-10 18:12:13,3008,3166,1166611279,"Crown Point, IN",False,Twitter Web App,IN
2021-08-03 03:12:48,"b""'Share your spare': Langhorne man with end-stage kidney failure seeks a living organ donor - https://t.co/Nv9DUOI2kU #GoogleAlerts""",1422394994753777677,,None,None,0,GoogleAlerts,James Myers,2012-03-14 16:51:31,1090,1987,524524080,"Hammond, IN",True,Twitter for Android,IN
2021-08-03 02:57:05,"b'RT @SagaSpiritual: ""A person lives once and a donor lives twice""\n#LiveAfterDeath\nhttps://t.co/4sRr0BGSvg'",1422391040812535815,,None,None,843,LiveAfterDeath,Er.Raman Insan,2019-11-17 11:35:12,202,321,1196028932941697024,"Ludhiana, India",False,Twitter for Android,
2021-08-03 02:53:19,"b'RT @MWtransplant: We are honored to share stories that highlight the diversity and beauty of the gift of life through organ, eye and tissue\xe2\x80\xa6'",1422390094821044238,,None,None,1,None,Barb Sheble,2014-07-09 04:22:06,62,141,2612897202,,False,Twitter for Android,
2021-08-03 02:53:02,"b""@JoJosMom81 @3IsCharmed @MelJonesladadee You've left out the key part....the part about the choice to have unprotec\xe2\x80\xa6 https://t.co/0Yu6HkFYQ7""",1422390021290532864,,None,None,0,None,RadioRanger🇺🇸,2010-07-22 18:20:18,2183,4203,169592372,Fla...or on mountain,False,Twitter for Android,MT
2021-08-03 02:52:23,"b""@karoxxanax Agreed, i am an organ donor. Once I'm gone, i dont need my organs. I have a close friend whose religion\xe2\x80\xa6 https://t.co/y3ah4jf5di""",1422389855854612481,,None,None,0,None,_Ash_,2009-03-05 19:09:04,10,28,22961398,,False,Twitter Web App,
2021-08-03 02:35:54,b'#Liver: Organ Donation: The Gift of Life\nhttps://t.co/2MeM1TUNoX\n#Canada https://t.co/GH2oN62DOe',1422385710053662721,,None,None,0,Liver,Peter,2010-10-23 00:42:01,7179,6120,206457337,"Ontario, Canada",False,Twitter Web App,CA
2021-08-03 02:23:14,b'@RonFilipkowski @stelenj Next to Cawthorns wife is Dwight and Judy Trews of Hilton Head SC. Mr. Trews has been sued\xe2\x80\xa6 https://t.co/mY5hjdyxQ3',1422382521665433606,,None,None,3,None,Seditious Seven of NC,2021-01-09 20:33:46,281,207,1348004815708819459,,False,Twitter Web App,
2021-08-03 02:21:18,"b""RT @BJAJournals: August's #BJAEducation has some great articles:\n\nBreathing whilst prone\n\nAnaesthesia for heart transplant\n\nEthical/legal r\xe2\x80\xa6""",1422382033506947074,,None,None,12,BJAEducation,Monash Anaesthesia,2013-07-21 04:57:50,1070,217,1609722264,"Melbourne, Australia",False,Twitter for iPhone,FL
2021-08-03 02:00:34,"b""RT @LifeShareOK: Donna Burrell is a hero. \xe2\x80\x8bThrough organ donation, she was able to save 6 lives.\n\nRead Donna's story here: https://t.co/aNG\xe2\x80\xa6""",1422376817105715202,,None,None,5,None,Jeff Orlowski,2011-11-12 02:54:49,186,394,410429375,"Oklahoma City, OK",True,Twitter for iPhone,OK
2021-08-03 01:56:22,"b""RT @LifeShareOK: Donna Burrell is a hero. \xe2\x80\x8bThrough organ donation, she was able to save 6 lives.\n\nRead Donna's story here: https://t.co/aNG\xe2\x80\xa6""",1422375758870327299,,None,None,5,None,Trish Phillips,2015-06-29 22:38:34,174,276,3351213309,"Fort Lauderdale, FL",False,Twitter for Android,FL
2021-08-03 01:51:37,b'@roblecopter @AndersEigen @sarah_switzer3 @aspieforchrist So my mother &amp; father should be required to give blood an\xe2\x80\xa6 https://t.co/eDHWNGL2pz',1422374564387033090,,None,None,0,None,Lady Fey,2011-02-08 22:32:52,137,197,249370786,"Chicago, IL",False,Twitter for iPhone,IL
2021-08-03 00:33:44,b'RT @GiftofHope: We\xe2\x80\x99re celebrating the 25th annual National Minority Donor Awareness Month! Join us as we share facts and empower people of\xe2\x80\xa6',1422354965591433218,,None,None,4,None,lamar lott,2015-03-04 10:14:57,56,449,3069637612,"Chicago, IL",True,Twitter for iPhone,IL
2021-08-03 00:30:35,"b""@katea76 @PRGuy17 It's not good policy re: precedent ($s for compliance in other areas eg organ donation), potentia\xe2\x80\xa6 https://t.co/v3yAMrOglM""",1422354173564133382,,None,None,0,None,Elizabeth Furler,2013-08-04 05:36:43,412,1754,1644454058,,False,Twitter for Android,
2021-08-03 00:08:36,b'RT @GiftofHope: We\xe2\x80\x99re celebrating the 25th annual National Minority Donor Awareness Month! Join us as we share facts and empower people of\xe2\x80\xa6',1422348640245452801,,None,None,4,None,Anish Jay Jain MD,2019-03-31 23:00:54,595,634,1112489976367845376,"Washington, DC",True,Twitter for iPhone,WA
2021-08-02 23:33:44,"b'@patstokes It seems pretty low-stakes, yeah. Not exactly the same class as cash bonuses for organ donation.'",1422339864792498176,,None,None,0,None,Mark “Bannister-Safe” Newton,2008-11-25 08:25:53,8369,2057,17615430,Get a warrant,False,Twitter Web App,
2021-08-02 23:17:07,"b'Listening to ""The Importance of Organ Donation: The story of my brother Keith Wallace  (Special Edition)"" at  https://t.co/pT7zL2eebn'",1422335683469979649,,None,None,0,None,Randal Wallace 🎙,2009-04-07 22:56:55,1179,1372,29570362,Myrtle Beach S.C. ,True,Twitter Web App,SC
2021-08-02 23:09:00,b'We are honored to share donor &amp; recipient stories that highlight the diversity &amp; beauty of the gift of life thru or\xe2\x80\xa6 https://t.co/920xgQjNbD',1422333640437026818,,None,None,0,None,"NKF - KS, W. MO & OK",2012-05-30 17:51:45,614,783,594776030,"Kansas, Missouri and Oklahoma",True,TweetDeck,KS
2021-08-02 22:51:55,b'RT @nkf: August is National Minority Donor Awareness Month - a collaborative effort to save &amp; improve the quality of life of diverse commun\xe2\x80\xa6',1422329341095120900,,None,None,5,None,Shel 8/16 🎉,2011-10-01 16:40:52,500,758,383298922,478/502,True,Twitter for iPad,
2021-08-02 22:45:00,b'RT @DonateLife: August is National Minority Donor Awareness Month - a collaborative effort to save &amp; improve the quality of life of diverse\xe2\x80\xa6',1422327602820390915,,None,None,23,None,LifeSource,2009-06-23 16:34:29,2530,665,50024562,"Minneapolis, MN",False,Twitter for iPhone,MN
2021-08-02 22:40:17,b'@laurast51362949 @rdaily I would rather have control of my own body to do as I wish including after I am brain dead\xe2\x80\xa6 https://t.co/NMslB3YER1',1422326415341625348,,None,None,0,None,Sarcastic Riot,2013-07-21 03:57:57,159,535,1609664540,,False,Twitter for iPhone,
2021-08-02 22:33:24,b'National Minority Donor Awareness Month https://t.co/joFnGR53j2 via @Donors1',1422324681185521680,,None,None,0,None,TRIO Seattle,2011-12-29 09:45:21,866,1309,449634970,Seattle,True,Twitter Web App,WA
2021-08-02 22:23:48,"b""#Organ donation &amp; #Cellular Memory Phenomena-Read 1st #thriller to explore #mystery 'Haunted from Within' https://t.co/dcmRj4fpIb #goodbook""",1422322267464294413,,None,None,0,Organ,Ian Irvine,2013-02-04 14:55:04,96,101,1148221298,,False,Dynamic Tweets,
2021-08-02 22:19:28,b'@nbcchicago Hey @JesseWhite you want so-call Minority to #register 4 #Organ Donation; @Sir can you give a % of how\xe2\x80\xa6 https://t.co/hJZl911DKb',1422321176093896713,,None,None,0,register,TruthHurts,2020-06-22 04:06:07,14,186,1274916323693400070,,False,Twitter Web App,
